Simulation started at 11/10/2025 3:50:10 PM.
No.    PC    Instruction     A  SZYHXPNC  B  C  D  E  H  L  IX   IY   SP   A' SZYHXPNC' B' C' D' E' H' L'

430    0475  RET             0C 10111011  0C FF 00 0C 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
431    045B  POP DE          0C 10111011  0C FF FF FF 10 02 FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
432    045C  POP HL          0C 10111011  0C FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
433    045D  RET             0C 10111011  0C FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
434    040E  INC A           0D 00101001  0C FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
435    040F  INC B           0D 00101001  0D FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
436    0410  CP 46H          0D 10101011  0D FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
437    0412  JR Z,+4         0D 10101011  0D FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
438    0414  JR -9           0D 10101011  0D FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
439    040B  CALL 044BH      0D 10101011  0D FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
440    044B  PUSH HL         0D 10101011  0D FF FF FF FF FF FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
441    044C  PUSH DE         0D 10101011  0D FF FF FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
442    044D  LD D,00H        0D 10101011  0D FF 00 FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
443    044F  LD HL,1002H     0D 10101011  0D FF 00 FF 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
444    0452  LD E,(HL)       0D 10101011  0D FF 00 0D 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
445    0453  LD HL,1004H     0D 10101011  0D FF 00 0D 10 04 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
446    0456  ADD HL,DE       0D 10101000  0D FF 00 0D 10 11 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
447    0457  LD (HL),B       0D 10101000  0D FF 00 0D 10 11 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
448    0458  CALL 046BH      0D 10101000  0D FF 00 0D 10 11 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
449    046B  PUSH BC         0D 10101000  0D FF 00 0D 10 11 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
450    046C  LD HL,1002H     0D 10101000  0D FF 00 0D 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
451    046F  LD B,(HL)       0D 10101000  0D FF 00 0D 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
452    0470  CALL 0461H      0D 10101000  0D FF 00 0D 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
453    0461  INC B           0D 00101000  0E FF 00 0D 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
454    0462  CP 3FH          0D 10111011  0E FF 00 0D 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
455    0464  JR Z,+4         0D 10111011  0E FF 00 0D 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
456    0466  JR +4           0D 10111011  0E FF 00 0D 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
457    046A  RET             0D 10111011  0E FF 00 0D 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
458    0473  LD (HL),B       0D 10111011  0E FF 00 0D 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
459    0474  POP BC          0D 10111011  0D FF 00 0D 10 02 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
460    0475  RET             0D 10111011  0D FF 00 0D 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
461    045B  POP DE          0D 10111011  0D FF FF FF 10 02 FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
462    045C  POP HL          0D 10111011  0D FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
463    045D  RET             0D 10111011  0D FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
464    040E  INC A           0E 00101001  0D FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
465    040F  INC B           0E 00101001  0E FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
466    0410  CP 46H          0E 10101011  0E FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
467    0412  JR Z,+4         0E 10101011  0E FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
468    0414  JR -9           0E 10101011  0E FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
469    040B  CALL 044BH      0E 10101011  0E FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
470    044B  PUSH HL         0E 10101011  0E FF FF FF FF FF FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
471    044C  PUSH DE         0E 10101011  0E FF FF FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
472    044D  LD D,00H        0E 10101011  0E FF 00 FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
473    044F  LD HL,1002H     0E 10101011  0E FF 00 FF 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
474    0452  LD E,(HL)       0E 10101011  0E FF 00 0E 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
475    0453  LD HL,1004H     0E 10101011  0E FF 00 0E 10 04 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
476    0456  ADD HL,DE       0E 10101000  0E FF 00 0E 10 12 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
477    0457  LD (HL),B       0E 10101000  0E FF 00 0E 10 12 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
478    0458  CALL 046BH      0E 10101000  0E FF 00 0E 10 12 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
479    046B  PUSH BC         0E 10101000  0E FF 00 0E 10 12 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
480    046C  LD HL,1002H     0E 10101000  0E FF 00 0E 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
481    046F  LD B,(HL)       0E 10101000  0E FF 00 0E 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
482    0470  CALL 0461H      0E 10101000  0E FF 00 0E 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
483    0461  INC B           0E 00101000  0F FF 00 0E 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
484    0462  CP 3FH          0E 10111011  0F FF 00 0E 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
485    0464  JR Z,+4         0E 10111011  0F FF 00 0E 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
486    0466  JR +4           0E 10111011  0F FF 00 0E 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
487    046A  RET             0E 10111011  0F FF 00 0E 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
488    0473  LD (HL),B       0E 10111011  0F FF 00 0E 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
489    0474  POP BC          0E 10111011  0E FF 00 0E 10 02 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
490    0475  RET             0E 10111011  0E FF 00 0E 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
491    045B  POP DE          0E 10111011  0E FF FF FF 10 02 FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
492    045C  POP HL          0E 10111011  0E FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
493    045D  RET             0E 10111011  0E FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
494    040E  INC A           0F 00101001  0E FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
495    040F  INC B           0F 00101001  0F FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
496    0410  CP 46H          0F 10101011  0F FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
497    0412  JR Z,+4         0F 10101011  0F FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
498    0414  JR -9           0F 10101011  0F FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
499    040B  CALL 044BH      0F 10101011  0F FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
500    044B  PUSH HL         0F 10101011  0F FF FF FF FF FF FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
501    044C  PUSH DE         0F 10101011  0F FF FF FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
502    044D  LD D,00H        0F 10101011  0F FF 00 FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
503    044F  LD HL,1002H     0F 10101011  0F FF 00 FF 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
504    0452  LD E,(HL)       0F 10101011  0F FF 00 0F 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
505    0453  LD HL,1004H     0F 10101011  0F FF 00 0F 10 04 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
506    0456  ADD HL,DE       0F 10101000  0F FF 00 0F 10 13 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
507    0457  LD (HL),B       0F 10101000  0F FF 00 0F 10 13 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
508    0458  CALL 046BH      0F 10101000  0F FF 00 0F 10 13 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
509    046B  PUSH BC         0F 10101000  0F FF 00 0F 10 13 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
510    046C  LD HL,1002H     0F 10101000  0F FF 00 0F 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
511    046F  LD B,(HL)       0F 10101000  0F FF 00 0F 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
512    0470  CALL 0461H      0F 10101000  0F FF 00 0F 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
513    0461  INC B           0F 00111000  10 FF 00 0F 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
514    0462  CP 3FH          0F 10101011  10 FF 00 0F 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
515    0464  JR Z,+4         0F 10101011  10 FF 00 0F 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
516    0466  JR +4           0F 10101011  10 FF 00 0F 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
517    046A  RET             0F 10101011  10 FF 00 0F 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
518    0473  LD (HL),B       0F 10101011  10 FF 00 0F 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
519    0474  POP BC          0F 10101011  0F FF 00 0F 10 02 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
520    0475  RET             0F 10101011  0F FF 00 0F 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
521    045B  POP DE          0F 10101011  0F FF FF FF 10 02 FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
522    045C  POP HL          0F 10101011  0F FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
523    045D  RET             0F 10101011  0F FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
524    040E  INC A           10 00111001  0F FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
525    040F  INC B           10 00111001  10 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
526    0410  CP 46H          10 10111011  10 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
527    0412  JR Z,+4         10 10111011  10 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
528    0414  JR -9           10 10111011  10 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
529    040B  CALL 044BH      10 10111011  10 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
530    044B  PUSH HL         10 10111011  10 FF FF FF FF FF FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
531    044C  PUSH DE         10 10111011  10 FF FF FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
532    044D  LD D,00H        10 10111011  10 FF 00 FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
533    044F  LD HL,1002H     10 10111011  10 FF 00 FF 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
534    0452  LD E,(HL)       10 10111011  10 FF 00 10 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
535    0453  LD HL,1004H     10 10111011  10 FF 00 10 10 04 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
536    0456  ADD HL,DE       10 10101000  10 FF 00 10 10 14 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
537    0457  LD (HL),B       10 10101000  10 FF 00 10 10 14 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
538    0458  CALL 046BH      10 10101000  10 FF 00 10 10 14 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
539    046B  PUSH BC         10 10101000  10 FF 00 10 10 14 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
540    046C  LD HL,1002H     10 10101000  10 FF 00 10 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
541    046F  LD B,(HL)       10 10101000  10 FF 00 10 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
542    0470  CALL 0461H      10 10101000  10 FF 00 10 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
543    0461  INC B           10 00101000  11 FF 00 10 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
544    0462  CP 3FH          10 10111011  11 FF 00 10 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
545    0464  JR Z,+4         10 10111011  11 FF 00 10 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
546    0466  JR +4           10 10111011  11 FF 00 10 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
547    046A  RET             10 10111011  11 FF 00 10 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
548    0473  LD (HL),B       10 10111011  11 FF 00 10 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
549    0474  POP BC          10 10111011  10 FF 00 10 10 02 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
550    0475  RET             10 10111011  10 FF 00 10 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
551    045B  POP DE          10 10111011  10 FF FF FF 10 02 FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
552    045C  POP HL          10 10111011  10 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
553    045D  RET             10 10111011  10 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
554    040E  INC A           11 00101001  10 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
555    040F  INC B           11 00101001  11 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
556    0410  CP 46H          11 10111011  11 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
557    0412  JR Z,+4         11 10111011  11 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
558    0414  JR -9           11 10111011  11 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
559    040B  CALL 044BH      11 10111011  11 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
560    044B  PUSH HL         11 10111011  11 FF FF FF FF FF FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
561    044C  PUSH DE         11 10111011  11 FF FF FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
562    044D  LD D,00H        11 10111011  11 FF 00 FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
563    044F  LD HL,1002H     11 10111011  11 FF 00 FF 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
564    0452  LD E,(HL)       11 10111011  11 FF 00 11 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
565    0453  LD HL,1004H     11 10111011  11 FF 00 11 10 04 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
566    0456  ADD HL,DE       11 10101000  11 FF 00 11 10 15 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
567    0457  LD (HL),B       11 10101000  11 FF 00 11 10 15 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
568    0458  CALL 046BH      11 10101000  11 FF 00 11 10 15 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
569    046B  PUSH BC         11 10101000  11 FF 00 11 10 15 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
570    046C  LD HL,1002H     11 10101000  11 FF 00 11 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
571    046F  LD B,(HL)       11 10101000  11 FF 00 11 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
572    0470  CALL 0461H      11 10101000  11 FF 00 11 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
573    0461  INC B           11 00101000  12 FF 00 11 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
574    0462  CP 3FH          11 10111011  12 FF 00 11 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
575    0464  JR Z,+4         11 10111011  12 FF 00 11 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
576    0466  JR +4           11 10111011  12 FF 00 11 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
577    046A  RET             11 10111011  12 FF 00 11 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
578    0473  LD (HL),B       11 10111011  12 FF 00 11 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
579    0474  POP BC          11 10111011  11 FF 00 11 10 02 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
580    0475  RET             11 10111011  11 FF 00 11 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
581    045B  POP DE          11 10111011  11 FF FF FF 10 02 FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
582    045C  POP HL          11 10111011  11 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
583    045D  RET             11 10111011  11 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
584    040E  INC A           12 00101001  11 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
585    040F  INC B           12 00101001  12 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
586    0410  CP 46H          12 10111011  12 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
587    0491  INT             12 10111011  12 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
588    0491  PUSH AF         12 10111011  12 FF FF FF FF FF FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
589    0492  PUSH BC         12 10111011  12 FF FF FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
590    0493  PUSH DE         12 10111011  12 FF FF FF FF FF FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
591    0494  PUSH HL         12 10111011  12 FF FF FF FF FF FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
592    0495  CALL 0444H      12 10111011  12 FF FF FF FF FF FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
593    0444  LD HL,1001H     12 10111011  12 FF FF FF 10 01 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
594    0447  LD A,(HL)       FA 10111011  12 FF FF FF 10 01 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
595    0448  RET             FA 10111011  12 FF FF FF 10 01 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
596    0498  LD B,A          FA 10111011  FA FF FF FF 10 01 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
597    0499  CALL 044BH      FA 10111011  FA FF FF FF 10 01 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
598    044B  PUSH HL         FA 10111011  FA FF FF FF 10 01 FFFF FFFF FFF1 FF 11111111  FF FF FF FF FF FF
599    044C  PUSH DE         FA 10111011  FA FF FF FF 10 01 FFFF FFFF FFEF FF 11111111  FF FF FF FF FF FF
600    044D  LD D,00H        FA 10111011  FA FF 00 FF 10 01 FFFF FFFF FFEF FF 11111111  FF FF FF FF FF FF
601    044F  LD HL,1002H     FA 10111011  FA FF 00 FF 10 02 FFFF FFFF FFEF FF 11111111  FF FF FF FF FF FF
602    0452  LD E,(HL)       FA 10111011  FA FF 00 12 10 02 FFFF FFFF FFEF FF 11111111  FF FF FF FF FF FF
603    0453  LD HL,1004H     FA 10111011  FA FF 00 12 10 04 FFFF FFFF FFEF FF 11111111  FF FF FF FF FF FF
604    0456  ADD HL,DE       FA 10101000  FA FF 00 12 10 16 FFFF FFFF FFEF FF 11111111  FF FF FF FF FF FF
605    0457  LD (HL),B       FA 10101000  FA FF 00 12 10 16 FFFF FFFF FFEF FF 11111111  FF FF FF FF FF FF
606    0458  CALL 046BH      FA 10101000  FA FF 00 12 10 16 FFFF FFFF FFED FF 11111111  FF FF FF FF FF FF
607    046B  PUSH BC         FA 10101000  FA FF 00 12 10 16 FFFF FFFF FFEB FF 11111111  FF FF FF FF FF FF
608    046C  LD HL,1002H     FA 10101000  FA FF 00 12 10 02 FFFF FFFF FFEB FF 11111111  FF FF FF FF FF FF
609    046F  LD B,(HL)       FA 10101000  12 FF 00 12 10 02 FFFF FFFF FFEB FF 11111111  FF FF FF FF FF FF
610    0470  CALL 0461H      FA 10101000  12 FF 00 12 10 02 FFFF FFFF FFE9 FF 11111111  FF FF FF FF FF FF
611    0461  INC B           FA 00101000  13 FF 00 12 10 02 FFFF FFFF FFE9 FF 11111111  FF FF FF FF FF FF
612    0462  CP 3FH          FA 10111010  13 FF 00 12 10 02 FFFF FFFF FFE9 FF 11111111  FF FF FF FF FF FF
613    0464  JR Z,+4         FA 10111010  13 FF 00 12 10 02 FFFF FFFF FFE9 FF 11111111  FF FF FF FF FF FF
614    0466  JR +4           FA 10111010  13 FF 00 12 10 02 FFFF FFFF FFE9 FF 11111111  FF FF FF FF FF FF
615    046A  RET             FA 10111010  13 FF 00 12 10 02 FFFF FFFF FFEB FF 11111111  FF FF FF FF FF FF
616    0473  LD (HL),B       FA 10111010  13 FF 00 12 10 02 FFFF FFFF FFEB FF 11111111  FF FF FF FF FF FF
617    0474  POP BC          FA 10111010  FA FF 00 12 10 02 FFFF FFFF FFED FF 11111111  FF FF FF FF FF FF
618    0475  RET             FA 10111010  FA FF 00 12 10 02 FFFF FFFF FFEF FF 11111111  FF FF FF FF FF FF
619    045B  POP DE          FA 10111010  FA FF FF FF 10 02 FFFF FFFF FFF1 FF 11111111  FF FF FF FF FF FF
620    045C  POP HL          FA 10111010  FA FF FF FF 10 01 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
621    045D  RET             FA 10111010  FA FF FF FF 10 01 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
622    049C  POP HL          FA 10111010  FA FF FF FF FF FF FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
623    049D  POP DE          FA 10111010  FA FF FF FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
624    049E  POP BC          FA 10111010  12 FF FF FF FF FF FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
625    049F  POP AF          12 10111011  12 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
626    04A0  EI              12 10111011  12 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
627    04A1  RETI            12 10111011  12 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
628    0412  JR Z,+4         12 10111011  12 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
629    0414  JR -9           12 10111011  12 FF FF FF FF FF FFFF FFFF FFFF FF 11111111  FF FF FF FF FF FF
630    040B  CALL 044BH      12 10111011  12 FF FF FF FF FF FFFF FFFF FFFD FF 11111111  FF FF FF FF FF FF
631    044B  PUSH HL         12 10111011  12 FF FF FF FF FF FFFF FFFF FFFB FF 11111111  FF FF FF FF FF FF
632    044C  PUSH DE         12 10111011  12 FF FF FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
633    044D  LD D,00H        12 10111011  12 FF 00 FF FF FF FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
634    044F  LD HL,1002H     12 10111011  12 FF 00 FF 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
635    0452  LD E,(HL)       12 10111011  12 FF 00 13 10 02 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
636    0453  LD HL,1004H     12 10111011  12 FF 00 13 10 04 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
637    0456  ADD HL,DE       12 10101000  12 FF 00 13 10 17 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
638    0457  LD (HL),B       12 10101000  12 FF 00 13 10 17 FFFF FFFF FFF9 FF 11111111  FF FF FF FF FF FF
639    0458  CALL 046BH      12 10101000  12 FF 00 13 10 17 FFFF FFFF FFF7 FF 11111111  FF FF FF FF FF FF
640    046B  PUSH BC         12 10101000  12 FF 00 13 10 17 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
641    046C  LD HL,1002H     12 10101000  12 FF 00 13 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
642    046F  LD B,(HL)       12 10101000  13 FF 00 13 10 02 FFFF FFFF FFF5 FF 11111111  FF FF FF FF FF FF
643    0470  CALL 0461H      12 10101000  13 FF 00 13 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
644    0461  INC B           12 00101000  14 FF 00 13 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
645    0462  CP 3FH          12 10111011  14 FF 00 13 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
646    0464  JR Z,+4         12 10111011  14 FF 00 13 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
647    0466  JR +4           12 10111011  14 FF 00 13 10 02 FFFF FFFF FFF3 FF 11111111  FF FF FF FF FF FF
